"AREA","Community Tubes"
"AREA","Brinsworth and Catcliffe"
"TUBE","Lowfield School GH3 duplicate",435239,385393,-,-,-,-,39,33,34,36,36,35,38,37,39,34
"TUBE","Lowfield School GH3 duplicate",435239,385393,-,-,-,-,38,33,37,36,36,35,37,37,36,31
"AREA","Co-located"
"TUBE","Tinsley GH2-1",434171,381275,-,-,-,-,46,41,41,36,44,40,41,39,40,34
"TUBE","Tinsley GH2-2",434171,381275,-,-,-,-,46,40,42,36,44,41,41,39,38,34
"TUBE","Tinsley GH2-3",434171,381275,-,-,-,-,46,41,42,37,43,41,40,40,39,34
"TUBE","Sheffield Centre AURN-1",435158,386885,-,-,-,-,39,35,33,33,34,34,moved,28,27,26
"TUBE","Sheffield Centre AURN-2",435158,386885,-,-,-,-,36,36,36,35,33,34,moved,29,29,25
"TUBE","Sheffield Centre AURN-3",435158,386885,-,-,-,-,40,35,34,34,34,34,moved,29,29,25
"AREA","LSTF"
"TUBE","Attercliffe Common (Terry Street)",438513,389542,-,-,-,-,-,-,-,-,-,-,47,46,48,47
"TUBE","Attercliffe Road (Bodmin Street)",437928,388800,-,-,-,-,-,-,-,-,-,-,64,63,53,50
"TUBE","Attercliffe Road (Staniforth Road)",437691,388527,-,-,-,-,-,-,-,-,-,-,58,56,50,44
"TUBE","Attercliffe Road (Tesco)",436350,388234,-,-,-,-,-,-,-,-,-,-,47,48,48,41
"TUBE","Savile Street East (Gripple)",437019,388825,-,-,-,-,-,-,-,-,-,-,39,40,36,34
"TUBE","Brightside Lane (Stevenson Road)",437461,389311,-,-,-,-,-,-,-,-,-,-,51,52,48,44
"TUBE","Brightside Lane (Forgemaster)",438353,390191,-,-,-,-,-,-,-,-,-,-,55,55,54,48
"TUBE","Brightside Lane (Jenkin Road)",438607,390611,-,-,-,-,-,-,-,-,-,-,67,64,65,57
"TUBE","Meadowhall Road (M1 34N)",439167,391698,-,-,-,-,-,-,-,-,-,-,63,64,59,54
"TUBE","Sheffield Road (M1 34S)",439717,390829,-,-,-,-,-,-,-,-,-,-,61,60,57,52
"AREA","A61 South"
"TUBE","Chesterfield Road South/Lowedges Road",435183,380645,-,-,-,-,-,-,-,-,-,-,-,46,45,37
"TUBE","Bochum Parkway/Norton Lane",435750,381590,-,-,-,-,-,-,-,-,-,-,-,32,31,27
"AREA","A61 Hillsborough"
"TUBE","Beeley Wood Road",433251,391116,-,-,-,-,-,-,-,-,-,-,-,-,42,41
"TUBE","Winster Road",433455,390475,-,-,-,-,-,-,-,-,-,-,-,-,57,55
"TUBE","Owlerton Green",433610,389859,-,-,-,-,-,-,-,-,-,-,-,-,42,41
"TUBE","Hillsborough Barracks",433860,389593,-,-,-,-,-,-,-,-,-,-,-,-,32,33
"TUBE","Bamforth Street",433911,389398,-,-,-,-,-,-,-,-,-,-,-,-,41,38
"TUBE","Neepsend Lane",434210,388876,-,-,-,-,-,-,-,-,-,-,-,-,38,36
